form	lemma	POS	morph
བློ་སྦྱོང་	བློ་སྦྱོང་	OTHER
དགེ་ཚུལ་	དགེ་ཚུལ་	VERB
དུ་	ལ་	PART
བཞུགས་	བཞུགས་	VERB
།		PUNCT
ཐུགས་རྗེ་	ཐུགས་རྗེ་	NOUN
ཆེ་བ་	ཆེ་བ་	VERB
ས་	གིས་	PART
སྐུ་ཤ་	སྐུ་ཤ་	NOUN
བཅད་	བཅད་	VERB
ན་	ནས་	PART
བཏང་	བཏང་	VERB
།		PUNCT
རིགས་པ་	རིགས་པ་	VERB
འི་	གི་	PART
གདམས་ངག་	གདམས་ངག་	NOUN
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
རྟ་དབྱངས་	རྟ་དབྱངས་	PROPN
ཀྱིས་	གིས་	PART
མཛད་པ་	མཛད་པ་	VERB
འི་	གི་	PART
མདོ་སྡེ་	མདོ་སྡེ་	NOUN
རྒྱན་	རྒྱན་	NOUN
གྱི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
འབྲངས་	འབྲངས་	VERB
།		PUNCT
ལུང་	ལུང་	NOUN
དབྱིག་པ་	དབྱིག་པ་	NO_POS
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
ཕྲེང་བ་	ཕྲེང་བ་	NOUN
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
།		PUNCT
དེ་	དེ་	DET
གཉིས་ཀ་	གཉིས་ཀ་	OTHER
བོད་	བོད་	PROPN
དུ་མ་	དུ་མ་	ADJ
འགྱུར་	འགྱུར་	VERB
གསུང་	གསུང་	VERB
།		PUNCT
འཇུག་	འཇུག་	VERB
ལུགས་	ལུགས་	NOUN
བདེན་པ་	བདེན་པ་	VERB
བཞི་	བཞི་	NUM
འི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
འཇུག་	འཇུག་	VERB
ལྟ་བ་	ལྟ་བ་	VERB
ཉན་ཐོས་	ཉན་ཐོས་	NOUN
བྱེ་བྲག་	བྱེ་བྲག་	NOUN
ཏུ་	ལ་	PART
སྨྲ་བ་	སྨྲ་བ་	VERB
དང་	དང་	NO_POS
མཐུན་	མཐུན་	VERB
།		PUNCT
སྒོམ་	སྒོམ་	VERB
ལུགས་	ལུགས་	NOUN
དང་པོ་	དང་པོ་	ADJ
ན་	ནས་	PART
བདག་གཞན་	བདག་གཞན་	NOUN
མཉམ་པ་	མཉམ་པ་	VERB
ན་	ནས་	PART
བསྒོམ་	བསྒོམ་	VERB
གསུངས་	གསུངས་	VERB
།		PUNCT
འདི་	འདི་	DET
ལ་	ལ་	ADP
དང་པོ་	དང་པོ་	ADJ
འི་	གི་	PART
བརྒྱུད་པ་	བརྒྱུད་པ་	VERB
མི་	མི་	PART
གསུང་	གསུང་	VERB
།		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
འཇམ་དཔལ་	འཇམ་དཔལ་	PROPN
ན་	ནས་	PART
བརྒྱུད་	བརྒྱུད་	NO_POS
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
བྱམས་པ་	བྱམས་པ་	PROPN
འི་	གི་	PART
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
ལ་	ལ་	ADP
ཞུ་	ཞུ་	VERB
།		PUNCT
བྱམས་པ་	བྱམས་པ་	PROPN
ཁོ་ན་	ཁོ་ན་	DET
བསྒོམ་པ་	བསྒོམ་པ་	VERB
ས་	གིས་	PART
དེ་ལྟ་	དེ་ལྟ་	NO_POS
གྲག་	གྲག་	VERB
།		PUNCT
ཀུ་	ཀུ་	NO_POS
ས་	ས་	ADP
ལི་	ལི་	OTHER
ཆུང་བ་	ཆུང་བ་	VERB
ཡིན་	ཡིན་	NO_POS
།		PUNCT
ཁྱི་	ཁྱི་	NOUN
ལ་	ལ་	ADP
དབྱུག་པ་	དབྱུག་པ་	NOUN
བརྒྱབ་པ་	བརྒྱབ་པ་	VERB
འི་	གི་	PART
རྗེས་	རྗེས་	NOUN
བྱུང་བ་	བྱུང་བ་	VERB
འི་	གི་	PART
གཏམ་རྒྱུད་	གཏམ་རྒྱུད་	NOUN
ཅན་	ཅན་	PART
ཡིན་	ཡིན་	NO_POS
།		PUNCT
ལུང་	ལུང་	NOUN
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
སྙིང་པོ་	སྙིང་པོ་	NOUN
འི་	གི་	PART
མདོ་	མདོ་	NOUN
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
།		PUNCT
རིགས་པ་	རིགས་པ་	VERB
འི་	གི་	PART
མན་ངག་	མན་ངག་	NOUN
བསླབ་	བསླབ་	VERB
བཏུས་	བཏུས་	NO_POS
ཀྱི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
འབྲངས་	འབྲངས་	VERB
།		PUNCT
འཇུག་	འཇུག་	VERB
ལུགས་	ལུགས་	NOUN
མདོ་སྡེ་	མདོ་སྡེ་	NOUN
གཞན་	གཞན་	DET
གྱི་	གི་	PART
སྒོ་		
འཇུག་པ་	འཇུག་པ་	VERB
།		PUNCT
ལྟ་བ་	ལྟ་བ་	VERB
ཉན་ཐོས་	ཉན་ཐོས་	NOUN
མདོ་སྡེ་པ་	མདོ་སྡེ་པ་	NOUN
དང་	དང་	NO_POS
མཐུན་	མཐུན་	VERB
།		PUNCT
སྒོམ་	སྒོམ་	VERB
ལུགས་	ལུགས་	NOUN
གོང་	གོང་	NOUN
དང་	དང་	NO_POS
འདྲ་	འདྲ་	VERB
།		PUNCT
གསུམ་པ་	གསུམ་པ་	NUM
བྱམས་པ་	བྱམས་པ་	PROPN
ན་	ནས་	PART
བརྒྱུད་	བརྒྱུད་	NO_POS
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
གསེར་	གསེར་	NOUN
གླིང་པ་	གླིང་པ་	NOUN
ལ་	ལ་	ADP
ཞུ་	ཞུ་	VERB
།		PUNCT
ལུང་	ལུང་	NOUN
དྲི་མ་	དྲི་མ་	NOUN
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
གྲགས་པ་	གྲགས་པ་	VERB
འི་	གི་	PART
མདོ་	མདོ་	NOUN
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
།		PUNCT
རིགས་པ་	རིགས་པ་	VERB
འི་	གི་	PART
མན་ངག་	མན་ངག་	NOUN
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
སེམས་དཔ་	སེམས་དཔའ་	NOUN
འི་	གི་	PART
ས་	ས་	ADP
འི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
འབྲངས་	འབྲངས་	VERB
།		PUNCT
ལྟ་བ་	ལྟ་བ་	VERB
མུ་སྟེགས་པ་	མུ་སྟེགས་པ་	NOUN
དང་	དང་	NO_POS
ཡང་	ཀྱང་	PART
ཐུན་མོང་བ་	ཐུན་མོང་བ་	ADJ
།		PUNCT
འཇུག་	འཇུག་	VERB
ལུགས་	ལུགས་	NOUN
ཕ་		
རོལ་	རོལ་	VERB
ཏུ་	ལ་	PART
ཕྱིན་པ་	ཕྱིན་པ་	VERB
འི་	གི་	PART
སྒོ་		
འཇུག་	འཇུག་	VERB
སྒོམ་	སྒོམ་	VERB
ལུགས་	ལུགས་	NOUN
དང་པོ་	དང་པོ་	ADJ
ན་	ནས་	PART
བརྗེ་བ་	བརྗེ་བ་	VERB
ན་	ནས་	PART
བསྒོམ་	བསྒོམ་	VERB
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
བརྒྱུད་པ་	བརྒྱུད་པ་	VERB
འི་	གི་	PART
ལུགས་	ལུགས་	NOUN
གསུམ་	གསུམ་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
འདི་	འདི་	DET
བྱམས་པ་	བྱམས་པ་	PROPN
ན་	ནས་	PART
བརྒྱུད་པ་	བརྒྱུད་པ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
བྱམས་པ་	བྱམས་པ་	PROPN
།		PUNCT
ཐོགས་མེད་	ཐོགས་མེད་	PROPN
།		PUNCT
དབྱིག་གཉེན་	དབྱིག་གཉེན་	PROPN
།		PUNCT
བློ་གྲོས་	བློ་གྲོས་	NOUN
བརྟན་པ་	བརྟན་པ་	VERB
ན་	ནས་	PART
གསེར་	གསེར་	NOUN
གླིང་པ་	གླིང་པ་	NOUN
འི་	གི་	PART
བ་	བ་	NOUN
དུ་	ལ་	PART
བརྒྱུད་པ་	བརྒྱུད་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
འདི་	འདི་	DET
ལུང་	ལུང་	NOUN
དྲི་མ་	དྲི་མ་	NOUN
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
གྲགས་པ་	གྲགས་པ་	VERB
འི་	གི་	PART
མདོ་	མདོ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
འཇིག་ཚོགས་	འཇིག་ཚོགས་	NO_POS
ལ་	ལ་	ADP
ལྟ་བ་	ལྟ་བ་	VERB
ནི་	ནི་	NO_POS
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
འི་	གི་	PART
གདུང་	གདུང་	NOUN
ཞེས་་	ཞེས་པ་	PART
དང་	དང་	NO_POS
།		PUNCT
འཇིག་ཚོགས་	འཇིག་ཚོགས་	NO_POS
ལ་	ལ་	ADP
ལྟ་བ་	ལྟ་བ་	VERB
རི་རབ་	རི་རབ་	PROPN
དང་	དང་	NO_POS
མཉམ་པ་	མཉམ་པ་	VERB
བསྐྱེད་	བསྐྱེད་	VERB
ཀྱང་	ཀྱང་	PART
།		PUNCT
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
ཀྱི་	གི་	PART
སེམས་	སེམས་	NOUN
སྐྱེ་	སྐྱེ་	NOUN
ཞིང་	ཞིང་	ADP
།		PUNCT
དེ་ལས་	དེ་ལས་	NO_POS
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཀྱི་	གི་	PART
ཆོ་	ཆོ་	NOUN
རྣམས་	རྣམས་	DET
ཀྱང་	ཀྱང་	PART
འབྱུང་	འབྱུང་	VERB
ངོ་	ངོ་	PART
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
རིགས་པ་	རིགས་པ་	VERB
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
སེམས་དཔ་	སེམས་དཔའ་	NOUN
འི་	གི་	PART
ས་ལས་	ས་ལས་	NO_POS
།		PUNCT
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
སེམས་དཔའ་	སེམས་དཔའ་	NOUN
གནས་	གནས་	NOUN
དབེན་པ་	དབེན་པ་	VERB
ར་	ལ་	PART
སོང་	སོང་	VERB
ན་	ནས་	PART
།		PUNCT
བསམ་པ་	བསམ་པ་	VERB
དག་	དག་	DET
ཅིང་	ཅིང་	PART
སྙིང་	སྙིང་	NOUN
ཐག་པ་	ཐག་པ་	NOUN
ན་	ནས་	PART
དྭང་		NON_WORD
བ་	བ་	ADP
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
རྟོག་པ་	རྟོག་པ་	VERB
དག་	དག་	DET
གིས་	གིས་	PART
སྦྱིན་པ་	སྦྱིན་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
རྣམ་པ་	རྣམ་པ་	NOUN
སྣ་ཚོགས་པ་	སྣ་ཚོགས་པ་	DET
རྒྱ་ཆེན་པོ་	རྒྱ་ཆེན་པོ་	ADJ
དཔག་	དཔག་	VERB
ཏུ་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
དག་	དག་	DET
ལ་མོ་	ལ་མོ་	OTHER
ས་	གིས་	PART
ཤིང་	ཅིང་	PART
སེམས་ཅན་	སེམས་ཅན་	NOUN
ལ་	ལ་	ADP
སྦྱིན་པ་	སྦྱིན་པ་	VERB
དག་	དག་	DET
སྟོབ་པ་	སྟོབ་པ་	NO_POS
ར་	ལ་	PART
བྱེད་	བྱེད་	VERB
ན་	ན་	ADP
།		PUNCT
དེ་	དེ་	DET
ས་	གིས་	PART
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
སེམས་དཔའ་	སེམས་དཔའ་	NOUN
ཚེགས་	ཚེགས་	NOUN
ཆུང་ངུ་	ཆུང་ངུ་	ADJ
ས་	གིས་	PART
ཚོགས་	ཚོགས་	NOUN
དཔག་	དཔག་	VERB
ཏུ་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
འཕེལ་བ་	འཕེལ་བ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
སེམས་དཔའ་	སེམས་དཔའ་	NOUN
ཤེས་རབ་	ཤེས་རབ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
གསུངས་	གསུངས་	VERB
སོ་	སོ་	PART
། །		PUNCT
གྲུབ་མཐའ་	གྲུབ་མཐའ་	NOUN
ཕྱི་རོལ་པ་	ཕྱི་རོལ་པ་	NOUN
དང་	དང་	NO_POS
མཐུན་པ་	མཐུན་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
བཏགས་པ་	བཏགས་པ་	VERB
འི་	གི་	PART
བདག་	བདག་	PRON
འདོད་པ་	འདོད་པ་	VERB
མ་	མ་	PART
ཡིན་ཡང་	ཡིན་ཡང་	NO_POS
།		PUNCT
ལྷན་ཅིག་	ལྷན་ཅིག་	OTHER
སྐྱེས་པ་	སྐྱེས་པ་	VERB
འི་	གི་	PART
བདག་	བདག་	PRON
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
ན་	ནས་	PART
བདག་	བདག་	PRON
འཁོར་བ་	འཁོར་བ་	NOUN
ར་	ལ་	PART
སྡུག་	སྡུག་	VERB
གི་	གི་	PART
དོགས་པ་	དོགས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
བདག་	བདག་	PRON
གི་	གི་	PART
མ་	མ་	PART
དྲིན་	དྲིན་	NOUN
ཆེ་བ་	ཆེ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
ན་	ནས་	PART
བྱམས་པ་	བྱམས་པ་	PROPN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
སྐྱེ་བ་	སྐྱེ་བ་	VERB
ས་	གིས་	PART
འཇིག་ཚོགས་	འཇིག་ཚོགས་	NO_POS
ལ་	ལ་	ADP
ལྟ་བ་	ལྟ་བ་	VERB
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
འི་	གི་	PART
གདུང་	གདུང་	NOUN
ཞེས་་	ཞེས་པ་	PART
འི་	གི་	PART
དོན་	དོན་	NOUN
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
"།

།"		PUNCT
ཇོ་བོ་	ཇོ་བོ་	NOUN
བླ་མ་	བླ་མ་	NOUN
དྲན་	དྲན་	VERB
གསུངས་	གསུངས་	VERB
ན་	ནས་	PART
བཤུམས་པ་	བཤུམས་པ་	VERB
འི་	གི་	PART
རྒྱུ་མཚན་	རྒྱུ་མཚན་	NOUN
ཡང་	ཀྱང་	PART
།		PUNCT
ཁོ་བོ་	ཁོ་བོ་	PRON
འི་	གི་	PART
སེམས་	སེམས་	NOUN
བཟང་པོ་	བཟང་པོ་	ADJ
དུམ་	དུམ་	NO_POS
ཙམ་	ཙམ་	DET
འདི་	འདི་	DET
བླ་མ་	བླ་མ་	NOUN
དེ་	དེ་	DET
འི་	གི་	PART
དྲིན་	དྲིན་	NOUN
ཡིན་	ཡིན་	NO_POS
གསུངས་པ་	གསུངས་པ་	VERB
ལྟ་	ལྟ་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
འཇུག་	འཇུག་	VERB
ལུགས་	ལུགས་	NOUN
ཤེས་རབ་	ཤེས་རབ་	NOUN
ཀྱི་	གི་	PART
ཕ་རོལ་	ཕ་རོལ་	NOUN
ཏུ་	ལ་	PART
ཕྱིན་པ་	ཕྱིན་པ་	VERB
འི་	གི་	PART
སྒོ་		
འཇུག་པ་	འཇུག་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
དང་པོ་	དང་པོ་	ADJ
བདག་གཞན་	བདག་གཞན་	NOUN
བརྗེ་བ་	བརྗེ་བ་	VERB
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
ན་	ནས་	PART
ཐབས་	ཐབས་	NOUN
ཀྱི་	གི་	PART
ཆ་	ཆ་	NOUN
གོམས་པ་	གོམས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ན་	ནས་	PART
།		PUNCT
དེ་	དེ་	DET
བརྟན་པ་	བརྟན་པ་	VERB
ན་	ན་	ADP
ཤེས་རབ་	ཤེས་རབ་	NOUN
བསྒོམ་པ་	བསྒོམ་པ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
ཇོ་བོ་	ཇོ་བོ་	NOUN
འི་	གི་	PART
ལམ་	གམ་	PART
སྒྲོན་	སྒྲོན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ཐབས་	ཐབས་	NOUN
གོམས་	གོམས་	VERB
དབང་	དབང་	NOUN
གིས་	གིས་	PART
བདག་ཉིད་	བདག་ཉིད་	NOUN
ཀྱི་	གི་	PART
། །		PUNCT
གང་	གང་	NO_POS
གིས་	གིས་	PART
ཤེས་རབ་	ཤེས་རབ་	NOUN
རྣམ་	རྣམ་	NOUN
བསྒོམ་པ་	བསྒོམ་པ་	VERB
། །		PUNCT
དེ་	དེ་	DET
ས་	གིས་	PART
ནི་	ནི་	NO_POS
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
མྱུར་	མྱུར་	VERB
དུ་	ལ་	PART
འཐོབ་	འཐོབ་	VERB
། །		PUNCT
བདག་མེད་	བདག་མེད་	ADJ
གཅིག་པུ་	གཅིག་པུ་	ADJ
བསྒོམ་པ་	བསྒོམ་པ་	VERB
ས་	གིས་	PART
མིན་	མིན་	AUX
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
འི་	གི་	PART
ཤེས་རབ་	ཤེས་རབ་	NOUN
ཀྱི་	གི་	PART
ཕ་རོལ་	ཕ་རོལ་	NOUN
ཏུ་	ལ་	PART
ཕྱིན་པ་	ཕྱིན་པ་	VERB
འི་	གི་	PART
མན་ངག་	མན་ངག་	NOUN
གི་	གི་	PART
སྟོབས་	སྟོབས་	NOUN
ཀྱིས་	གིས་	PART
ཁྲིད་པ་	ཁྲིད་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
ཡིན་	ཡིན་	NO_POS
གསུངས་	གསུངས་	VERB
།		PUNCT
འདི་	འདི་	DET
ལ་	ལ་	ADP
ཕྱི་	ཕྱི་	OTHER
མི་	མི་	PART
ལྡོག་པ་	ལྡོག་པ་	VERB
འི་	གི་	PART
རྟགས་སྦྱོར་	རྟགས་སྦྱོར་	NO_POS
ལམ་	གམ་	PART
ན་	ནས་	PART
ཡོང་	ཡོང་	NO_POS
གསུངས་	གསུངས་	VERB
།		PUNCT
འདི་	འདི་	DET
